state code,date,visits,clinic,notes
NM,2026-04-21,3,Riverstone Medical,telehealth ok
NM,2026-04-21,5,Downtown Clinic,
NM,2026-04-21,2,Northside Health,telehealth ok
MN,2026-04-21,6,Lakeview Clinic,seasonal spike expected
MN,2026-04-21,6,Community Care,telehealth ok
MN,2026-04-21,3,Northside Health,
MS,2026-04-21,6,Community Care,telehealth ok
MS,2026-04-21,2,Riverstone Medical,telehealth ok
MS,2026-04-21,2,Downtown Clinic,telehealth ok
VA,2026-04-21,5,Northside Health,
VA,2026-04-21,3,Community Care,seasonal spike expected
VA,2026-04-21,4,Riverstone Medical,seasonal spike expected
AR,2026-04-21,3,Community Care,seasonal spike expected
AR,2026-04-21,2,Lakeview Clinic,telehealth ok
AR,2026-04-21,3,Northside Health,telehealth ok
WY,2026-04-22,2,Lakeview Clinic,seasonal spike expected
WY,2026-04-22,2,Northside Health,seasonal spike expected
WY,2026-04-22,3,Riverstone Medical,
OR,2026-04-22,5,Community Care,telehealth ok
OR,2026-04-22,3,Lakeview Clinic,
OR,2026-04-22,4,Northside Health,seasonal spike expected
CA,2026-04-22,3,Riverstone Medical,seasonal spike expected
CA,2026-04-22,6,Lakeview Clinic,telehealth ok
CA,2026-04-22,6,Downtown Clinic,telehealth ok
GA,2026-04-22,6,Northside Health,telehealth ok
GA,2026-04-22,3,Downtown Clinic,
GA,2026-04-22,4,Riverstone Medical,
AK,2026-04-22,4,Riverstone Medical,seasonal spike expected
AK,2026-04-22,5,Community Care,
AK,2026-04-22,5,Downtown Clinic,
HI,2026-04-22,4,Community Care,telehealth ok
HI,2026-04-22,5,Lakeview Clinic,seasonal spike expected
HI,2026-04-22,2,Northside Health,telehealth ok
PA,2026-04-22,6,Riverstone Medical,seasonal spike expected
PA,2026-04-22,4,Downtown Clinic,
PA,2026-04-22,5,Lakeview Clinic,telehealth ok
AZ,2026-04-22,3,Northside Health,seasonal spike expected
AZ,2026-04-22,5,Riverstone Medical,telehealth ok
AZ,2026-04-22,5,Downtown Clinic,telehealth ok
RI,2026-04-22,5,Lakeview Clinic,
RI,2026-04-22,3,Community Care,seasonal spike expected
RI,2026-04-22,3,Riverstone Medical,
NC,2026-04-22,2,Riverstone Medical,telehealth ok
NC,2026-04-22,2,Northside Health,
NC,2026-04-22,5,Lakeview Clinic,telehealth ok
TN,2026-04-22,4,Community Care,seasonal spike expected
TN,2026-04-22,5,Downtown Clinic,
TN,2026-04-22,2,Lakeview Clinic,telehealth ok
IL,2026-04-22,3,Northside Health,seasonal spike expected
IL,2026-04-22,2,Riverstone Medical,seasonal spike expected
IL,2026-04-22,3,Community Care,
NH,2026-04-22,5,Northside Health,
NH,2026-04-22,5,Lakeview Clinic,
NH,2026-04-22,4,Community Care,
FL,2026-04-22,4,Lakeview Clinic,seasonal spike expected
FL,2026-04-22,6,Riverstone Medical,telehealth ok
FL,2026-04-22,5,Northside Health,
MT,2026-04-22,2,Northside Health,seasonal spike expected
MT,2026-04-22,4,Lakeview Clinic,
MT,2026-04-22,3,Community Care,seasonal spike expected
NE,2026-04-22,2,Northside Health,seasonal spike expected
NE,2026-04-22,5,Downtown Clinic,seasonal spike expected
NE,2026-04-22,4,Riverstone Medical,seasonal spike expected
CT,2026-04-22,3,Downtown Clinic,seasonal spike expected
CT,2026-04-22,4,Lakeview Clinic,
CT,2026-04-22,5,Riverstone Medical,seasonal spike expected
AL,2026-04-22,6,Downtown Clinic,telehealth ok
AL,2026-04-22,4,Riverstone Medical,
AL,2026-04-22,2,Lakeview Clinic,
MD,2026-04-22,5,Downtown Clinic,telehealth ok
MD,2026-04-22,2,Riverstone Medical,seasonal spike expected
MD,2026-04-22,6,Community Care,seasonal spike expected
ID,2026-04-22,3,Downtown Clinic,telehealth ok
ID,2026-04-22,2,Riverstone Medical,seasonal spike expected
ID,2026-04-22,4,Lakeview Clinic,telehealth ok
ND,2026-04-22,6,Northside Health,telehealth ok
ND,2026-04-22,5,Lakeview Clinic,
ND,2026-04-22,6,Riverstone Medical,telehealth ok
KS,2026-04-22,5,Community Care,telehealth ok
KS,2026-04-22,5,Northside Health,seasonal spike expected
KS,2026-04-22,5,Lakeview Clinic,seasonal spike expected
VT,2026-04-22,3,Lakeview Clinic,telehealth ok
VT,2026-04-22,6,Riverstone Medical,
VT,2026-04-22,5,Downtown Clinic,seasonal spike expected
MI,2026-04-22,4,Northside Health,
MI,2026-04-22,2,Downtown Clinic,seasonal spike expected
MI,2026-04-22,5,Riverstone Medical,telehealth ok
NY,2026-04-22,5,Downtown Clinic,
NY,2026-04-22,7,Northside Health,
NY,2026-04-22,3,Lakeview Clinic,telehealth ok
UT,2026-04-22,2,Northside Health,seasonal spike expected
UT,2026-04-22,3,Downtown Clinic,telehealth ok
UT,2026-04-22,5,Lakeview Clinic,seasonal spike expected
TX,2026-04-22,7,Riverstone Medical,telehealth ok
TX,2026-04-22,5,Lakeview Clinic,
TX,2026-04-22,4,Northside Health,
LA,2026-04-22,2,Riverstone Medical,seasonal spike expected
LA,2026-04-22,3,Community Care,telehealth ok
LA,2026-04-22,3,Lakeview Clinic,seasonal spike expected
WV,2026-04-22,2,Lakeview Clinic,
WV,2026-04-22,6,Riverstone Medical,telehealth ok
WV,2026-04-22,4,Northside Health,
NJ,2026-04-22,5,Northside Health,
NJ,2026-04-22,6,Downtown Clinic,
NJ,2026-04-22,4,Community Care,telehealth ok
NM,2026-04-22,5,Northside Health,seasonal spike expected
NM,2026-04-22,5,Lakeview Clinic,telehealth ok
NM,2026-04-22,2,Community Care,
MN,2026-04-22,4,Lakeview Clinic,
MN,2026-04-22,4,Northside Health,telehealth ok
MN,2026-04-22,6,Community Care,
MS,2026-04-22,2,Lakeview Clinic,seasonal spike expected
MS,2026-04-22,3,Community Care,
MS,2026-04-22,5,Riverstone Medical,seasonal spike expected
VA,2026-04-22,4,Northside Health,
VA,2026-04-22,3,Lakeview Clinic,seasonal spike expected
VA,2026-04-22,4,Downtown Clinic,telehealth ok
AR,2026-04-22,2,Riverstone Medical,telehealth ok
AR,2026-04-22,6,Lakeview Clinic,telehealth ok
AR,2026-04-22,2,Downtown Clinic,telehealth ok
WY,2026-04-23,6,Northside Health,
WY,2026-04-23,4,Downtown Clinic,
WY,2026-04-23,3,Community Care,
OR,2026-04-23,2,Community Care,seasonal spike expected
OR,2026-04-23,3,Downtown Clinic,telehealth ok
OR,2026-04-23,5,Lakeview Clinic,
CA,2026-04-23,4,Community Care,
CA,2026-04-23,6,Downtown Clinic,seasonal spike expected
CA,2026-04-23,7,Lakeview Clinic,seasonal spike expected
GA,2026-04-23,6,Downtown Clinic,seasonal spike expected
GA,2026-04-23,6,Community Care,seasonal spike expected
GA,2026-04-23,3,Lakeview Clinic,telehealth ok
AK,2026-04-23,6,Northside Health,telehealth ok
AK,2026-04-23,6,Community Care,seasonal spike expected
AK,2026-04-23,6,Riverstone Medical,
HI,2026-04-23,2,Community Care,seasonal spike expected
HI,2026-04-23,2,Downtown Clinic,telehealth ok
HI,2026-04-23,5,Lakeview Clinic,telehealth ok
PA,2026-04-23,2,Riverstone Medical,telehealth ok
PA,2026-04-23,2,Lakeview Clinic,
PA,2026-04-23,6,Community Care,seasonal spike expected
AZ,2026-04-23,4,Riverstone Medical,seasonal spike expected
AZ,2026-04-23,2,Community Care,
AZ,2026-04-23,6,Lakeview Clinic,
RI,2026-04-23,3,Riverstone Medical,telehealth ok
RI,2026-04-23,5,Lakeview Clinic,
RI,2026-04-23,3,Community Care,
NC,2026-04-23,6,Lakeview Clinic,
NC,2026-04-23,2,Downtown Clinic,
NC,2026-04-23,4,Northside Health,telehealth ok
TN,2026-04-23,4,Northside Health,seasonal spike expected
TN,2026-04-23,4,Riverstone Medical,
TN,2026-04-23,4,Lakeview Clinic,telehealth ok
IL,2026-04-23,2,Riverstone Medical,seasonal spike expected
IL,2026-04-23,6,Community Care,telehealth ok
IL,2026-04-23,5,Northside Health,
NH,2026-04-23,2,Lakeview Clinic,telehealth ok
NH,2026-04-23,6,Riverstone Medical,
NH,2026-04-23,3,Community Care,seasonal spike expected
FL,2026-04-23,6,Riverstone Medical,
FL,2026-04-23,5,Community Care,
FL,2026-04-23,5,Lakeview Clinic,seasonal spike expected
MT,2026-04-23,5,Northside Health,telehealth ok
MT,2026-04-23,5,Community Care,telehealth ok
MT,2026-04-23,4,Lakeview Clinic,telehealth ok
NE,2026-04-23,3,Riverstone Medical,seasonal spike expected
NE,2026-04-23,2,Lakeview Clinic,telehealth ok
NE,2026-04-23,3,Community Care,seasonal spike expected
CT,2026-04-23,6,Downtown Clinic,
CT,2026-04-23,3,Riverstone Medical,telehealth ok
CT,2026-04-23,2,Community Care,telehealth ok
AL,2026-04-23,2,Lakeview Clinic,telehealth ok
AL,2026-04-23,2,Northside Health,
AL,2026-04-23,5,Downtown Clinic,
MD,2026-04-23,3,Northside Health,telehealth ok
MD,2026-04-23,4,Lakeview Clinic,telehealth ok
MD,2026-04-23,6,Community Care,
ID,2026-04-23,6,Northside Health,telehealth ok
ID,2026-04-23,2,Community Care,seasonal spike expected
ID,2026-04-23,2,Downtown Clinic,telehealth ok
ND,2026-04-23,5,Northside Health,seasonal spike expected
ND,2026-04-23,4,Downtown Clinic,telehealth ok
ND,2026-04-23,3,Riverstone Medical,
KS,2026-04-23,2,Community Care,
KS,2026-04-23,5,Downtown Clinic,seasonal spike expected
KS,2026-04-23,2,Riverstone Medical,telehealth ok
VT,2026-04-23,2,Northside Health,
VT,2026-04-23,3,Riverstone Medical,
VT,2026-04-23,3,Lakeview Clinic,seasonal spike expected
MI,2026-04-23,6,Northside Health,
MI,2026-04-23,6,Riverstone Medical,
MI,2026-04-23,2,Downtown Clinic,telehealth ok
NY,2026-04-23,3,Northside Health,telehealth ok
NY,2026-04-23,7,Riverstone Medical,seasonal spike expected
NY,2026-04-23,5,Community Care,telehealth ok
UT,2026-04-23,2,Downtown Clinic,
UT,2026-04-23,3,Lakeview Clinic,seasonal spike expected
UT,2026-04-23,4,Northside Health,seasonal spike expected
TX,2026-04-23,5,Lakeview Clinic,seasonal spike expected
TX,2026-04-23,3,Northside Health,telehealth ok
TX,2026-04-23,3,Riverstone Medical,seasonal spike expected
LA,2026-04-23,4,Northside Health,telehealth ok
LA,2026-04-23,3,Riverstone Medical,seasonal spike expected
LA,2026-04-23,5,Downtown Clinic,telehealth ok
WV,2026-04-23,3,Lakeview Clinic,
WV,2026-04-23,6,Community Care,telehealth ok
WV,2026-04-23,5,Riverstone Medical,
NJ,2026-04-23,6,Lakeview Clinic,telehealth ok
NJ,2026-04-23,3,Downtown Clinic,
NJ,2026-04-23,3,Riverstone Medical,seasonal spike expected
NM,2026-04-23,2,Downtown Clinic,telehealth ok
NM,2026-04-23,2,Northside Health,telehealth ok
NM,2026-04-23,5,Community Care,seasonal spike expected
MN,2026-04-23,2,Northside Health,seasonal spike expected
MN,2026-04-23,2,Downtown Clinic,telehealth ok
MN,2026-04-23,3,Lakeview Clinic,telehealth ok
MS,2026-04-23,6,Riverstone Medical,telehealth ok
MS,2026-04-23,2,Northside Health,
MS,2026-04-23,2,Lakeview Clinic,
VA,2026-04-23,5,Northside Health,seasonal spike expected
VA,2026-04-23,2,Lakeview Clinic,seasonal spike expected
VA,2026-04-23,2,Community Care,telehealth ok
AR,2026-04-23,6,Downtown Clinic,
AR,2026-04-23,4,Riverstone Medical,seasonal spike expected
AR,2026-04-23,5,Northside Health,telehealth ok
WY,2026-04-24,6,Lakeview Clinic,
WY,2026-04-24,3,Community Care,
WY,2026-04-24,4,Northside Health,seasonal spike expected
OR,2026-04-24,4,Riverstone Medical,telehealth ok
OR,2026-04-24,2,Downtown Clinic,seasonal spike expected
OR,2026-04-24,3,Community Care,telehealth ok
CA,2026-04-24,7,Northside Health,telehealth ok
CA,2026-04-24,6,Lakeview Clinic,seasonal spike expected
CA,2026-04-24,7,Downtown Clinic,seasonal spike expected
GA,2026-04-24,6,Downtown Clinic,
GA,2026-04-24,4,Northside Health,seasonal spike expected
GA,2026-04-24,5,Riverstone Medical,telehealth ok
AK,2026-04-24,4,Lakeview Clinic,
AK,2026-04-24,2,Riverstone Medical,
AK,2026-04-24,6,Downtown Clinic,telehealth ok
HI,2026-04-24,2,Riverstone Medical,seasonal spike expected
HI,2026-04-24,5,Northside Health,telehealth ok
HI,2026-04-24,3,Lakeview Clinic,
PA,2026-04-24,5,Northside Health,telehealth ok
PA,2026-04-24,4,Lakeview Clinic,seasonal spike expected
PA,2026-04-24,2,Riverstone Medical,
AZ,2026-04-24,5,Downtown Clinic,telehealth ok
AZ,2026-04-24,3,Community Care,seasonal spike expected
AZ,2026-04-24,2,Northside Health,
RI,2026-04-24,5,Community Care,seasonal spike expected
RI,2026-04-24,5,Downtown Clinic,telehealth ok
RI,2026-04-24,4,Lakeview Clinic,seasonal spike expected
NC,2026-04-24,2,Riverstone Medical,
NC,2026-04-24,6,Downtown Clinic,telehealth ok
NC,2026-04-24,2,Community Care,seasonal spike expected
TN,2026-04-24,6,Community Care,seasonal spike expected
TN,2026-04-24,5,Downtown Clinic,
TN,2026-04-24,5,Northside Health,
IL,2026-04-24,5,Lakeview Clinic,
IL,2026-04-24,5,Riverstone Medical,
IL,2026-04-24,6,Community Care,
NH,2026-04-24,2,Riverstone Medical,seasonal spike expected
NH,2026-04-24,5,Downtown Clinic,seasonal spike expected
NH,2026-04-24,4,Lakeview Clinic,seasonal spike expected
FL,2026-04-24,3,Lakeview Clinic,seasonal spike expected
FL,2026-04-24,3,Downtown Clinic,
FL,2026-04-24,4,Northside Health,
MT,2026-04-24,3,Riverstone Medical,
MT,2026-04-24,5,Downtown Clinic,seasonal spike expected
MT,2026-04-24,5,Northside Health,seasonal spike expected
NE,2026-04-24,4,Riverstone Medical,telehealth ok
NE,2026-04-24,4,Northside Health,
NE,2026-04-24,2,Community Care,
CT,2026-04-24,6,Riverstone Medical,
CT,2026-04-24,3,Northside Health,seasonal spike expected
CT,2026-04-24,2,Community Care,
AL,2026-04-24,3,Northside Health,seasonal spike expected
AL,2026-04-24,2,Lakeview Clinic,telehealth ok
AL,2026-04-24,4,Riverstone Medical,seasonal spike expected
MD,2026-04-24,2,Riverstone Medical,telehealth ok
MD,2026-04-24,2,Downtown Clinic,telehealth ok
MD,2026-04-24,3,Northside Health,seasonal spike expected
ID,2026-04-24,6,Downtown Clinic,
ID,2026-04-24,2,Northside Health,seasonal spike expected
ID,2026-04-24,5,Community Care,seasonal spike expected
ND,2026-04-24,2,Downtown Clinic,seasonal spike expected
ND,2026-04-24,3,Northside Health,seasonal spike expected
ND,2026-04-24,2,Community Care,telehealth ok
KS,2026-04-24,4,Community Care,seasonal spike expected
KS,2026-04-24,3,Riverstone Medical,seasonal spike expected
KS,2026-04-24,3,Northside Health,
VT,2026-04-24,5,Downtown Clinic,seasonal spike expected
VT,2026-04-24,4,Community Care,telehealth ok
VT,2026-04-24,4,Riverstone Medical,telehealth ok
MI,2026-04-24,3,Downtown Clinic,seasonal spike expected
MI,2026-04-24,3,Lakeview Clinic,
MI,2026-04-24,3,Northside Health,
NY,2026-04-24,5,Downtown Clinic,telehealth ok
NY,2026-04-24,7,Northside Health,seasonal spike expected
NY,2026-04-24,6,Riverstone Medical,seasonal spike expected
UT,2026-04-24,6,Riverstone Medical,seasonal spike expected
UT,2026-04-24,4,Downtown Clinic,seasonal spike expected
UT,2026-04-24,3,Community Care,seasonal spike expected
TX,2026-04-24,5,Riverstone Medical,seasonal spike expected
TX,2026-04-24,5,Downtown Clinic,
TX,2026-04-24,4,Community Care,telehealth ok
LA,2026-04-24,3,Downtown Clinic,seasonal spike expected
LA,2026-04-24,5,Lakeview Clinic,
LA,2026-04-24,3,Riverstone Medical,
WV,2026-04-24,3,Riverstone Medical,
WV,2026-04-24,4,Lakeview Clinic,seasonal spike expected
WV,2026-04-24,6,Northside Health,telehealth ok
NJ,2026-04-24,6,Riverstone Medical,telehealth ok
NJ,2026-04-24,2,Northside Health,telehealth ok
NJ,2026-04-24,5,Downtown Clinic,seasonal spike expected
NM,2026-04-24,3,Lakeview Clinic,seasonal spike expected
NM,2026-04-24,5,Community Care,seasonal spike expected
NM,2026-04-24,2,Riverstone Medical,seasonal spike expected
MN,2026-04-24,3,Downtown Clinic,telehealth ok
MN,2026-04-24,4,Riverstone Medical,seasonal spike expected
MN,2026-04-24,5,Community Care,
MS,2026-04-24,4,Downtown Clinic,seasonal spike expected
MS,2026-04-24,4,Lakeview Clinic,
MS,2026-04-24,3,Northside Health,seasonal spike expected
VA,2026-04-24,2,Downtown Clinic,telehealth ok
VA,2026-04-24,6,Northside Health,
VA,2026-04-24,3,Riverstone Medical,seasonal spike expected
AR,2026-04-24,6,Lakeview Clinic,
AR,2026-04-24,3,Northside Health,
AR,2026-04-24,4,Downtown Clinic,
WY,2026-04-25,2,Community Care,telehealth ok
WY,2026-04-25,1,Northside Health,
WY,2026-04-25,4,Downtown Clinic,seasonal spike expected
OR,2026-04-25,2,Community Care,seasonal spike expected
OR,2026-04-25,1,Lakeview Clinic,
OR,2026-04-25,5,Northside Health,
CA,2026-04-25,6,Riverstone Medical,seasonal spike expected
CA,2026-04-25,3,Community Care,telehealth ok
CA,2026-04-25,2,Lakeview Clinic,seasonal spike expected
GA,2026-04-25,5,Riverstone Medical,seasonal spike expected
GA,2026-04-25,1,Northside Health,telehealth ok
GA,2026-04-25,5,Community Care,
AK,2026-04-25,3,Community Care,
AK,2026-04-25,3,Northside Health,seasonal spike expected
AK,2026-04-25,5,Downtown Clinic,telehealth ok
HI,2026-04-25,3,Downtown Clinic,seasonal spike expected
HI,2026-04-25,2,Northside Health,seasonal spike expected
HI,2026-04-25,3,Riverstone Medical,seasonal spike expected
PA,2026-04-25,4,Community Care,seasonal spike expected
PA,2026-04-25,3,Downtown Clinic,telehealth ok
PA,2026-04-25,5,Riverstone Medical,telehealth ok
AZ,2026-04-25,5,Lakeview Clinic,seasonal spike expected
AZ,2026-04-25,1,Riverstone Medical,
AZ,2026-04-25,4,Northside Health,telehealth ok
RI,2026-04-25,1,Northside Health,
RI,2026-04-25,2,Community Care,telehealth ok
RI,2026-04-25,5,Riverstone Medical,telehealth ok
NC,2026-04-25,4,Community Care,telehealth ok
NC,2026-04-25,1,Northside Health,
NC,2026-04-25,5,Lakeview Clinic,
TN,2026-04-25,3,Downtown Clinic,telehealth ok
TN,2026-04-25,1,Community Care,seasonal spike expected
TN,2026-04-25,5,Riverstone Medical,seasonal spike expected
IL,2026-04-25,4,Lakeview Clinic,telehealth ok
IL,2026-04-25,2,Northside Health,seasonal spike expected
IL,2026-04-25,5,Community Care,seasonal spike expected
NH,2026-04-25,5,Lakeview Clinic,seasonal spike expected
NH,2026-04-25,3,Community Care,seasonal spike expected
NH,2026-04-25,4,Riverstone Medical,
FL,2026-04-25,6,Lakeview Clinic,telehealth ok
FL,2026-04-25,3,Northside Health,telehealth ok
FL,2026-04-25,6,Downtown Clinic,seasonal spike expected
MT,2026-04-25,4,Lakeview Clinic,telehealth ok
MT,2026-04-25,1,Downtown Clinic,
MT,2026-04-25,4,Community Care,telehealth ok
NE,2026-04-25,5,Downtown Clinic,seasonal spike expected
NE,2026-04-25,4,Lakeview Clinic,
NE,2026-04-25,4,Northside Health,telehealth ok
CT,2026-04-25,5,Downtown Clinic,telehealth ok
CT,2026-04-25,3,Riverstone Medical,seasonal spike expected
CT,2026-04-25,2,Community Care,telehealth ok
AL,2026-04-25,4,Northside Health,seasonal spike expected
AL,2026-04-25,2,Community Care,
AL,2026-04-25,5,Lakeview Clinic,telehealth ok
MD,2026-04-25,2,Downtown Clinic,seasonal spike expected
MD,2026-04-25,3,Riverstone Medical,seasonal spike expected
MD,2026-04-25,5,Lakeview Clinic,seasonal spike expected
ID,2026-04-25,5,Community Care,seasonal spike expected
ID,2026-04-25,3,Downtown Clinic,seasonal spike expected
ID,2026-04-25,4,Northside Health,seasonal spike expected
ND,2026-04-25,1,Lakeview Clinic,seasonal spike expected
ND,2026-04-25,2,Downtown Clinic,
ND,2026-04-25,1,Riverstone Medical,seasonal spike expected
KS,2026-04-25,4,Riverstone Medical,
KS,2026-04-25,2,Downtown Clinic,telehealth ok
KS,2026-04-25,3,Lakeview Clinic,seasonal spike expected
VT,2026-04-25,5,Lakeview Clinic,
VT,2026-04-25,5,Northside Health,
VT,2026-04-25,3,Community Care,
MI,2026-04-25,2,Downtown Clinic,telehealth ok
MI,2026-04-25,3,Community Care,
MI,2026-04-25,4,Northside Health,
NY,2026-04-25,3,Northside Health,telehealth ok
NY,2026-04-25,3,Lakeview Clinic,
NY,2026-04-25,6,Community Care,telehealth ok
UT,2026-04-25,4,Riverstone Medical,seasonal spike expected
UT,2026-04-25,4,Community Care,seasonal spike expected
UT,2026-04-25,2,Lakeview Clinic,seasonal spike expected
TX,2026-04-25,3,Riverstone Medical,
TX,2026-04-25,2,Lakeview Clinic,telehealth ok
TX,2026-04-25,4,Community Care,telehealth ok
LA,2026-04-25,5,Downtown Clinic,
LA,2026-04-25,3,Riverstone Medical,telehealth ok
LA,2026-04-25,2,Northside Health,telehealth ok
WV,2026-04-25,3,Northside Health,
